first_name,last_name,email,phone,age,city,occupation,education,course_interest,lead_source,budget,preferred_schedule,previous_ai_experience,interaction_count,assigned_sales_rep,days_since_created,purchased,status,payment_status
גלי,נחום,8381.גלי.נחום@example.com,0536050150,32.0,נתניה,איש מכירות,תואר ראשון,Machine Learning,WhatsApp,11440.0,"סופ""ש",1,5,דנה לוי,139,1,Won,paid
ענבר,אשכנזי,8382.ענבר.אשכנזי@example.com,0558952855,46.0,תל אביב,מהנדס,תואר שני,Python for AI,Facebook,5020.0,ערב,0,0,אורי שרון,145,0,Contacted,pending
נועה,פרידמן,8383.נועה.פרידמן@example.com,0574691413,26.0,ראשון לציון,אנליסט,תואר ראשון,Prompt Engineering,Facebook,3440.0,"סופ""ש",0,9,אורי שרון,26,0,Offer Sent,pending
דור,כהן,8384.דור.כהן@example.com,0538934086,31.0,ירושלים,מפתח תוכנה,תואר ראשון,AI Automation,WhatsApp,5650.0,ערב,0,0,מאיה בר,19,1,Won,paid
איתי,פרץ,8385.איתי.פרץ@example.com,0575514212,36.0,תל אביב,מורה,תיכונית,AI Agents,Facebook,6530.0,בוקר,1,2,מאיה בר,5,0,Lost,pending
יונתן,אברהם,8386.יונתן.אברהם@example.com,0559419449,35.0,תל אביב,מנהל שיווק,דוקטורט,Python for AI,WhatsApp,4260.0,ערב,1,2,מאיה בר,69,1,Won,paid
יעל,אברהם,8387.יעל.אברהם@example.com,0565531835,47.0,נתניה,איש מכירות,תואר שני,AI Agents,Instagram,5210.0,גמיש,1,3,מאיה בר,28,0,Lost,pending
ניר,רוזן,8388.ניר.רוזן@example.com,0579914685,37.0,ירושלים,מפתח תוכנה,תואר ראשון,Python for AI,Google Ads,2570.0,"סופ""ש",0,3,נועה גל,108,1,Won,paid
נדב,לוי,8389.נדב.לוי@example.com,0555583455,45.0,חיפה,יזם,תואר ראשון,Prompt Engineering,Facebook,3000.0,ערב,0,3,נועה גל,154,0,Interested,pending
ענבר,אברהם,8390.ענבר.אברהם@example.com,0599593482,30.0,ירושלים,אנליסט,תואר ראשון,Machine Learning,Website,7450.0,ערב,1,5,נועה גל,49,0,New,pending
ליאור,שפירא,8391.ליאור.שפירא@example.com,0515255707,26.0,תל אביב,מנהל שיווק,תיכונית,Machine Learning,Facebook,6900.0,ערב,1,3,דנה לוי,160,0,New,pending
ענבר,מזרחי,8392.ענבר.מזרחי@example.com,0520940210,31.0,תל אביב,מפתח תוכנה,הנדסאי,AI Automation,Google Ads,2950.0,בוקר,0,5,מאיה בר,98,1,Won,paid
נועה,לוי,8393.נועה.לוי@example.com,0572558840,23.0,ראשון לציון,מהנדס,תואר ראשון,Python for AI,WhatsApp,3310.0,בוקר,0,4,אורי שרון,60,0,Counseling,pending
רון,מזרחי,8394.רון.מזרחי@example.com,0527994734,37.0,אשדוד,,תואר שני,Python for AI,Instagram,1760.0,"סופ""ש",1,1,אורי שרון,77,0,Lost,pending
שירה,גבאי,8395.שירה.גבאי@example.com,0547743178,30.0,תל אביב,יזם,תואר ראשון,AI Agents,Website,6830.0,ערב,1,5,נועה גל,162,1,Won,paid
מור,רוזן,8396.מור.רוזן@example.com,0533632095,27.0,תל אביב,מפתח תוכנה,תואר ראשון,Python for AI,Instagram,4320.0,"סופ""ש",0,3,מאיה בר,117,0,New,pending
טל,פרץ,8397.טל.פרץ@example.com,0537431981,37.0,רעננה,מפתח תוכנה,תואר ראשון,Prompt Engineering,Website,2210.0,"סופ""ש",0,2,אורי שרון,14,0,Follow-up,pending
אורי,כהן,8398.אורי.כהן@example.com,0569648266,23.0,רעננה,מנהל שיווק,תואר שני,Prompt Engineering,Instagram,2150.0,בוקר,0,1,דנה לוי,111,0,Lost,pending
רותם,נחום,8399.רותם.נחום@example.com,0511787413,40.0,מודיעין,מפתח תוכנה,תואר שני,Python for AI,Referral,2120.0,גמיש,1,3,נועה גל,135,1,Won,paid
נדב,ברק,8400.נדב.ברק@example.com,0522943659,29.0,נתניה,יזם,תואר שני,Data Science,Organic,6610.0,גמיש,1,3,יוסי כהן,91,1,Won,paid
נועה,סלומון,8401.נועה.סלומון@example.com,0570427579,43.0,תל אביב,אנליסט,תואר ראשון,AI Agents,WhatsApp,7500.0,בוקר,1,2,דנה לוי,20,0,Contacted,pending
מור,אברהם,8402.מור.אברהם@example.com,0579005971,29.0,תל אביב,מעצב,תואר ראשון,AI Agents,WhatsApp,3860.0,בוקר,0,7,מאיה בר,128,0,Follow-up,pending
נועה,פרידמן,8403.נועה.פרידמן@example.com,0529637520,39.0,ירושלים,מהנדס,תואר ראשון,AI Agents,Instagram,,גמיש,0,2,נועה גל,13,0,Contacted,pending
גיא,פרידמן,8404.גיא.פרידמן@example.com,0567720231,35.0,חיפה,איש מכירות,הנדסאי,Prompt Engineering,Facebook,2660.0,"סופ""ש",0,3,נועה גל,73,0,New,pending
עדי,סלומון,8405.עדי.סלומון@example.com,0560036590,40.0,חיפה,מפתח תוכנה,תואר ראשון,Data Science,Facebook,8190.0,גמיש,0,6,מאיה בר,166,1,Won,paid
מיכל,אוחיון,8406.מיכל.אוחיון@example.com,0534587993,34.0,תל אביב,מנהל שיווק,תואר ראשון,Python for AI,Referral,,ערב,0,4,נועה גל,110,0,Offer Sent,pending
יעל,שפירא,8407.יעל.שפירא@example.com,0511176656,18.0,תל אביב,מפתח תוכנה,תואר ראשון,Python for AI,Facebook,5440.0,"סופ""ש",1,1,דנה לוי,113,0,Counseling,pending
יונתן,ביטון,8408.יונתן.ביטון@example.com,0537823777,42.0,מודיעין,סטודנט,תואר ראשון,Prompt Engineering,Organic,1820.0,ערב,0,4,יוסי כהן,38,0,Lost,pending
אביב,פרץ,8409.אביב.פרץ@example.com,0537842330,32.0,תל אביב,איש מכירות,תיכונית,Machine Learning,Event,6590.0,ערב,0,4,דנה לוי,137,0,New,pending
יונתן,אוחיון,8410.יונתן.אוחיון@example.com,0551517964,40.0,תל אביב,מפתח תוכנה,תואר ראשון,Prompt Engineering,Facebook,3240.0,ערב,1,2,דנה לוי,168,1,Won,paid
רועי,פרץ,8411.רועי.פרץ@example.com,0595174708,39.0,תל אביב,אנליסט,תואר ראשון,Machine Learning,Instagram,5200.0,"סופ""ש",0,1,נועה גל,64,0,New,pending
אביב,נחום,8412.אביב.נחום@example.com,0580892965,26.0,פתח תקווה,איש מכירות,תואר ראשון,Machine Learning,Website,5670.0,ערב,1,6,יוסי כהן,35,0,New,pending
יובל,פרידמן,8413.יובל.פרידמן@example.com,0543562834,25.0,ירושלים,סטודנט,תואר שני,Data Science,Google Ads,7790.0,ערב,0,1,נועה גל,146,0,Contacted,pending
רון,נחום,8414.רון.נחום@example.com,0534172412,39.0,ראשון לציון,אנליסט,הנדסאי,Python for AI,Google Ads,,גמיש,0,6,אורי שרון,74,0,New,pending
מיכל,דהן,8415.מיכל.דהן@example.com,0537891804,30.0,ראשון לציון,אחר,תואר ראשון,Python for AI,Instagram,4370.0,ערב,0,1,מאיה בר,124,0,New,pending
מור,שגב,8416.מור.שגב@example.com,0549609850,41.0,רעננה,מפתח תוכנה,תואר ראשון,Prompt Engineering,WhatsApp,,ערב,0,5,נועה גל,88,0,Contacted,pending
נועה,שגב,8417.נועה.שגב@example.com,0532744002,31.0,תל אביב,איש מכירות,תואר ראשון,AI Agents,Referral,4460.0,בוקר,1,3,דנה לוי,7,1,Won,paid
גיא,סלומון,8418.גיא.סלומון@example.com,0553624495,42.0,חיפה,אנליסט,תואר שני,AI Agents,Facebook,3170.0,"סופ""ש",1,5,יוסי כהן,172,0,Interested,pending
שירה,פרידמן,8419.שירה.פרידמן@example.com,0541306112,37.0,נתניה,אחר,תואר ראשון,Python for AI,Facebook,2390.0,ערב,0,1,מאיה בר,168,0,Lost,pending
אביב,גבאי,8420.אביב.גבאי@example.com,0574501742,36.0,ראשון לציון,איש מכירות,תואר שני,Data Science,Organic,7890.0,גמיש,0,1,יוסי כהן,53,0,Contacted,pending
שירה,ברק,8421.שירה.ברק@example.com,0590689412,30.0,פתח תקווה,סטודנט,תיכונית,Prompt Engineering,Facebook,500.0,"סופ""ש",0,0,יוסי כהן,7,0,Follow-up,pending
אביב,סלומון,8422.אביב.סלומון@example.com,0531458285,35.0,ראשון לציון,אחר,תואר שני,AI Agents,WhatsApp,,גמיש,1,3,יוסי כהן,103,1,Won,paid
שני,מזרחי,8423.שני.מזרחי@example.com,0543910534,44.0,הרצליה,מפתח תוכנה,תואר שני,Python for AI,Website,3910.0,ערב,0,4,נועה גל,144,0,Offer Sent,pending
מיכל,סלומון,8424.מיכל.סלומון@example.com,0598445103,33.0,תל אביב,מהנדס,תיכונית,Machine Learning,WhatsApp,6330.0,"סופ""ש",0,3,יוסי כהן,50,0,Interested,pending
שירה,סלומון,8425.שירה.סלומון@example.com,0549598762,38.0,מודיעין,מעצב,תואר ראשון,AI Automation,Organic,1970.0,גמיש,1,5,אורי שרון,162,1,Won,paid
אסף,כהן,8426.אסף.כהן@example.com,0515647131,33.0,ירושלים,אנליסט,תואר ראשון,AI Automation,WhatsApp,500.0,גמיש,0,6,אורי שרון,17,0,New,pending
נועה,שפירא,8427.נועה.שפירא@example.com,0523444896,34.0,ירושלים,יזם,דוקטורט,Python for AI,Organic,2810.0,"סופ""ש",0,3,יוסי כהן,131,1,Won,paid
דור,סלומון,8428.דור.סלומון@example.com,0526733248,49.0,ירושלים,מפתח תוכנה,הנדסאי,AI Automation,Website,4720.0,גמיש,0,3,דנה לוי,111,0,Counseling,pending
נועה,אברהם,8429.נועה.אברהם@example.com,0598473978,44.0,רמת גן,יזם,תואר ראשון,Prompt Engineering,Facebook,4870.0,בוקר,1,2,נועה גל,61,0,Lost,pending
נדב,גבאי,8430.נדב.גבאי@example.com,0545758469,34.0,פתח תקווה,יזם,תואר ראשון,Machine Learning,Referral,4550.0,בוקר,0,4,מאיה בר,122,0,Lost,pending
עומר,דהן,8431.עומר.דהן@example.com,0532118375,35.0,תל אביב,סטודנט,הנדסאי,AI Automation,Website,2480.0,ערב,1,3,יוסי כהן,108,0,Lost,pending
ענבר,אוחיון,8432.ענבר.אוחיון@example.com,0552674890,27.0,הרצליה,איש מכירות,תואר שני,Machine Learning,Google Ads,6190.0,ערב,0,2,אורי שרון,128,0,Interested,pending
רותם,ברק,8433.רותם.ברק@example.com,0546601529,31.0,מודיעין,מהנדס,תואר שני,AI Agents,Website,8630.0,גמיש,0,3,נועה גל,22,1,Won,paid
עומר,מזרחי,8434.עומר.מזרחי@example.com,0536348625,36.0,ראשון לציון,יזם,תואר ראשון,Prompt Engineering,Instagram,3380.0,בוקר,0,4,דנה לוי,7,0,Interested,pending
דור,אזולאי,8435.דור.אזולאי@example.com,0534425592,41.0,תל אביב,מורה,תואר שני,AI Automation,Google Ads,5040.0,ערב,1,3,נועה גל,79,1,Won,paid
גיא,פרץ,8436.גיא.פרץ@example.com,0560211135,40.0,ראשון לציון,מפתח תוכנה,תואר שני,Data Science,Facebook,9610.0,ערב,0,4,יוסי כהן,85,1,Won,paid
אביב,שפירא,8437.אביב.שפירא@example.com,0521287031,23.0,פתח תקווה,אחר,תואר שני,Prompt Engineering,Google Ads,,"סופ""ש",0,2,נועה גל,54,0,Interested,pending
תמר,גבאי,8438.תמר.גבאי@example.com,0568801973,42.0,ירושלים,מהנדס,תיכונית,Machine Learning,Google Ads,5440.0,בוקר,0,2,דנה לוי,29,0,New,pending
אורן,ברק,8439.אורן.ברק@example.com,0549870859,32.0,תל אביב,אחר,תואר שני,Prompt Engineering,WhatsApp,1030.0,גמיש,0,6,נועה גל,46,1,Won,paid
יובל,מזרחי,8440.יובל.מזרחי@example.com,0533175149,24.0,ראשון לציון,איש מכירות,הנדסאי,Data Science,Website,6240.0,גמיש,0,4,נועה גל,151,1,Won,paid
אורן,ברק,8441.אורן.ברק@example.com,0525060115,45.0,הרצליה,סטודנט,תואר ראשון,Python for AI,WhatsApp,4650.0,ערב,0,2,דנה לוי,140,0,Offer Sent,pending
יעל,פרץ,8442.יעל.פרץ@example.com,0556417583,46.0,ירושלים,אנליסט,דוקטורט,Prompt Engineering,Event,1200.0,בוקר,0,7,נועה גל,160,0,Follow-up,pending
נדב,אוחיון,8443.נדב.אוחיון@example.com,0587269410,35.0,חיפה,מנהל שיווק,הנדסאי,Python for AI,Facebook,4810.0,בוקר,1,3,אורי שרון,90,0,New,pending
איתי,ברק,8444.איתי.ברק@example.com,0576818163,39.0,רעננה,מפתח תוכנה,הנדסאי,AI Agents,Website,4750.0,ערב,0,2,אורי שרון,135,0,Contacted,pending
תמר,דהן,8445.תמר.דהן@example.com,0518670923,40.0,פתח תקווה,,תואר שני,Prompt Engineering,Instagram,2490.0,בוקר,1,2,יוסי כהן,155,0,New,pending
יובל,אוחיון,8446.יובל.אוחיון@example.com,0520372197,46.0,פתח תקווה,סטודנט,תיכונית,Data Science,WhatsApp,4360.0,ערב,0,7,אורי שרון,130,0,Contacted,pending
עומר,מזרחי,8447.עומר.מזרחי@example.com,0586191984,40.0,חיפה,מעצב,תיכונית,Prompt Engineering,Google Ads,2760.0,ערב,0,0,דנה לוי,153,0,Counseling,pending
איתי,סלומון,8448.איתי.סלומון@example.com,0581265443,21.0,מודיעין,מורה,תואר ראשון,Python for AI,Facebook,4590.0,ערב,1,0,מאיה בר,70,0,Contacted,pending
גיא,דהן,8449.גיא.דהן@example.com,0592161044,51.0,רמת גן,אנליסט,תואר שני,AI Automation,Instagram,2470.0,גמיש,0,2,יוסי כהן,65,0,Lost,pending
נועה,אברהם,8450.נועה.אברהם@example.com,0515696292,43.0,תל אביב,מעצב,תואר ראשון,Data Science,Referral,7130.0,"סופ""ש",1,3,אורי שרון,87,0,Contacted,pending
ניר,לוי,8451.ניר.לוי@example.com,0512454937,28.0,תל אביב,סטודנט,תואר ראשון,Python for AI,Facebook,4930.0,"סופ""ש",1,3,מאיה בר,27,1,Won,paid
יעל,פרידמן,8452.יעל.פרידמן@example.com,0562349484,24.0,נתניה,אנליסט,תואר שני,Python for AI,Google Ads,5020.0,"סופ""ש",0,1,מאיה בר,139,1,Won,paid
אסף,שגב,8453.אסף.שגב@example.com,0586742254,38.0,ירושלים,סטודנט,תואר שני,Prompt Engineering,WhatsApp,3190.0,גמיש,0,4,אורי שרון,70,0,Contacted,pending
ליאור,רוזן,8454.ליאור.רוזן@example.com,0546760798,30.0,תל אביב,מפתח תוכנה,תואר ראשון,AI Automation,Facebook,3490.0,"סופ""ש",0,2,יוסי כהן,44,0,Contacted,pending
ענבר,פרידמן,8455.ענבר.פרידמן@example.com,0549990718,36.0,רמת גן,סטודנט,תואר ראשון,Python for AI,Referral,3070.0,בוקר,0,6,דנה לוי,34,1,Won,paid
נדב,אוחיון,8456.נדב.אוחיון@example.com,0583604356,40.0,הרצליה,אנליסט,תואר שני,Machine Learning,Referral,3570.0,ערב,0,5,יוסי כהן,13,1,Won,paid
שירה,אזולאי,8457.שירה.אזולאי@example.com,0586561429,28.0,ראשון לציון,מפתח תוכנה,הנדסאי,Machine Learning,Instagram,4430.0,ערב,1,2,מאיה בר,161,0,Contacted,pending
עומר,נחום,8458.עומר.נחום@example.com,0552900570,23.0,חיפה,סטודנט,תואר שני,Prompt Engineering,Facebook,2360.0,ערב,1,0,יוסי כהן,112,1,Won,paid
רועי,שפירא,8459.רועי.שפירא@example.com,0545428139,36.0,תל אביב,מנהל שיווק,הנדסאי,AI Automation,Facebook,2530.0,גמיש,0,2,יוסי כהן,50,0,Counseling,pending
נועה,פרץ,8460.נועה.פרץ@example.com,0538742993,28.0,נתניה,איש מכירות,,AI Automation,Event,4420.0,ערב,0,1,יוסי כהן,167,0,Contacted,pending
יובל,סלומון,8461.יובל.סלומון@example.com,0539911049,34.0,תל אביב,אנליסט,,AI Agents,Referral,7680.0,"סופ""ש",1,4,מאיה בר,169,1,Won,paid
הדר,רוזן,8462.הדר.רוזן@example.com,0516825172,21.0,רמת גן,סטודנט,הנדסאי,Machine Learning,Google Ads,8110.0,גמיש,0,4,דנה לוי,110,0,Lost,pending
יובל,אזולאי,8463.יובל.אזולאי@example.com,0542762946,31.0,מודיעין,מפתח תוכנה,הנדסאי,Prompt Engineering,Organic,1530.0,ערב,0,2,דנה לוי,19,0,Follow-up,pending
מיכל,פרידמן,8464.מיכל.פרידמן@example.com,0511708621,39.0,באר שבע,מפתח תוכנה,תיכונית,Machine Learning,Facebook,7990.0,ערב,1,2,נועה גל,72,0,Contacted,pending
שירה,ברק,8465.שירה.ברק@example.com,0562416748,38.0,רמת גן,סטודנט,תואר ראשון,Machine Learning,Facebook,7430.0,ערב,1,2,אורי שרון,49,0,Offer Sent,pending
עידו,פרידמן,8466.עידו.פרידמן@example.com,0545081243,26.0,תל אביב,מנהל שיווק,תואר ראשון,AI Automation,Facebook,2890.0,גמיש,0,3,נועה גל,99,0,Follow-up,pending
איתי,אוחיון,8467.איתי.אוחיון@example.com,0583716148,22.0,חיפה,מעצב,תיכונית,Prompt Engineering,Organic,2990.0,"סופ""ש",0,2,נועה גל,59,0,New,pending
נועה,פרידמן,8468.נועה.פרידמן@example.com,0556273156,33.0,ראשון לציון,איש מכירות,תיכונית,Data Science,Google Ads,5810.0,גמיש,1,5,דנה לוי,90,0,Interested,pending
רון,לוי,8469.רון.לוי@example.com,0533659605,38.0,נתניה,מהנדס,תואר ראשון,Machine Learning,Website,2320.0,בוקר,0,2,דנה לוי,24,0,New,pending
טל,אשכנזי,8470.טל.אשכנזי@example.com,0543829410,37.0,חיפה,מהנדס,הנדסאי,Python for AI,Instagram,1270.0,"סופ""ש",0,5,אורי שרון,82,0,Lost,pending
אורי,אברהם,8471.אורי.אברהם@example.com,0559836144,28.0,נתניה,מפתח תוכנה,תואר שני,AI Automation,Organic,5320.0,ערב,0,6,דנה לוי,140,0,Counseling,pending
